episode_id,create_time,avg_score,min_score,sum_score,agent_count,size_bytes
88897677,2026-07-30T01:25:32.8160454,1141.953001,1137.971210,2283.906001,2,5253528
88983715,2026-07-30T14:02:08.3206515,1141.949274,1118.785355,2283.898548,2,4680924
88907078,2026-07-30T02:49:50.8829826,1141.915173,1093.385736,2283.830347,2,6130026
89048158,2026-07-30T23:44:32.5075746,1141.863938,1124.117759,2283.727875,2,6021401
89025593,2026-07-30T20:28:46.0042105,1141.850227,1125.812662,2283.700455,2,4910811
88963077,2026-07-30T11:02:08.3872999,1141.795733,1120.134248,2283.591465,2,3222365
89049682,2026-07-30T23:56:35.5918912,1141.779053,1132.850441,2283.558107,2,6615473
89029826,2026-07-30T21:04:43.5673246,1141.646886,1088.868761,2283.293771,2,4476026
88906042,2026-07-30T02:41:47.2509002,1141.554385,1108.044322,2283.108769,2,5429527
88894078,2026-07-30T00:53:31.3275437,1141.476910,1139.339159,2282.953820,2,6455459
88896279,2026-07-30T01:13:31.0129915,1141.470483,1130.921863,2282.940967,2,6944999
89046575,2026-07-30T23:32:34.9143505,1141.448080,1116.163341,2282.896160,2,5365196
89017872,2026-07-30T19:15:58.3967195,1141.438064,1096.109421,2282.876127,2,5610977
88891553,2026-07-30T00:33:31.9791529,1141.429972,1087.624977,2282.859944,2,5559606
88922281,2026-07-30T05:02:15.8213919,1141.361739,1089.357209,2282.723478,2,4428177
89008182,2026-07-30T17:44:54.2106471,1141.336376,1138.402790,2282.672752,2,6296884
88968175,2026-07-30T11:46:06.6010477,1141.302304,1126.274912,2282.604607,2,2820241
89048162,2026-07-30T23:44:32.5126075,1141.234603,1135.410530,2282.469205,2,7910125
88972662,2026-07-30T12:26:06.3697793,1141.152199,1113.872179,2282.304399,2,4767440
89040392,2026-07-30T22:40:01.6089239,1141.125799,1120.730352,2282.251599,2,4110105
88891327,2026-07-30T00:29:33.2151249,1141.122082,1131.389494,2282.244164,2,5636995
89045585,2026-07-30T23:24:35.2829257,1141.093381,1124.015759,2282.186762,2,5173619
89029841,2026-07-30T21:04:43.5957633,1141.087813,1138.018759,2282.175627,2,5235911
88888922,2026-07-30T00:09:27.4595844,1141.058920,1140.115402,2282.117840,2,3883705
88994421,2026-07-30T15:41:23.0083484,1141.054127,1117.711156,2282.108254,2,5680046
88913963,2026-07-30T03:49:52.8760347,1140.961224,1102.555876,2281.922448,2,5574729
89023545,2026-07-30T20:08:43.7922619,1140.908163,1137.077077,2281.816325,2,5190658
88925359,2026-07-30T05:30:17.0234697,1140.837538,1081.201386,2281.675076,2,5724956
88965028,2026-07-30T11:18:09.0654074,1140.757329,1098.667313,2281.514659,2,6222726
89042202,2026-07-30T22:56:34.7311011,1140.742519,1131.098953,2281.485038,2,5785615
88928147,2026-07-30T05:54:16.0195916,1140.699141,1084.394807,2281.398283,2,4830380
88932708,2026-07-30T06:34:12.4164062,1140.545964,1084.134427,2281.091927,2,2449542
88893520,2026-07-30T00:49:32.7306943,1140.355238,1135.189981,2280.710477,2,5495467
88890752,2026-07-30T00:25:33.9434741,1140.198263,1103.723453,2280.396526,2,3928553
89026639,2026-07-30T20:36:44.1933794,1140.060883,1120.113783,2280.121766,2,3830523
88901845,2026-07-30T02:01:49.0669288,1140.001588,1093.543572,2280.003176,2,5182970
89041769,2026-07-30T22:52:32.5844637,1139.823649,1124.277815,2279.647297,2,4098763
88961436,2026-07-30T10:46:08.3277651,1139.686262,1116.152179,2279.372524,2,6127034
89026984,2026-07-30T20:40:43.7771575,1139.673157,1091.210338,2279.346314,2,5213313
89045582,2026-07-30T23:24:35.2795163,1139.604599,1129.047264,2279.209198,2,4129465
88966404,2026-07-30T11:30:10.5231249,1139.511127,1103.742636,2279.022253,2,6762270
89000692,2026-07-30T16:37:27.5334169,1139.503678,1123.844858,2279.007356,2,11063982
88896331,2026-07-30T01:13:31.1105909,1139.456382,1136.259784,2278.912763,2,4337832
89031211,2026-07-30T21:16:43.2242818,1139.453804,1113.431449,2278.907608,2,5895551
88969865,2026-07-30T12:02:06.7787006,1139.360765,1105.448254,2278.721530,2,4883478
89026638,2026-07-30T20:36:44.1918678,1139.337803,1117.212789,2278.675606,2,4917931
88966791,2026-07-30T11:34:08.1708399,1139.317358,1106.656472,2278.634716,2,5219431
89037639,2026-07-30T22:16:01.5082630,1139.315224,1114.670436,2278.630447,2,4141563
88973710,2026-07-30T12:34:06.5593513,1139.077089,1115.772219,2278.154179,2,7577356
88931317,2026-07-30T06:22:13.0297107,1138.985851,1133.794217,2277.971703,2,7374548
88941780,2026-07-30T07:54:08.2640366,1138.976371,1104.842041,2277.952743,2,5053152
88898620,2026-07-30T01:33:49.6507820,1138.884824,1119.632462,2277.769647,2,4489473
88888910,2026-07-30T00:09:27.4457189,1138.827754,1093.316312,2277.655508,2,5490211
89044111,2026-07-30T23:12:31.8878817,1138.795534,1116.347563,2277.591068,2,3851185
88939086,2026-07-30T07:30:25.5235933,1138.689756,1123.376266,2277.379512,2,4710995
88890247,2026-07-30T00:21:33.9259225,1138.661233,1104.114257,2277.322466,2,2822903
88888920,2026-07-30T00:09:27.4587277,1138.657002,1132.754955,2277.314004,2,5022721
88922713,2026-07-30T05:06:13.1339076,1138.624875,1103.261953,2277.249750,2,6565989
88998542,2026-07-30T16:17:22.9113965,1138.565662,1115.144600,2277.131324,2,4806118
88907177,2026-07-30T02:49:51.1398083,1138.560349,1124.648250,2277.120697,2,7128452
88998271,2026-07-30T16:13:26.9106378,1138.541130,1128.065150,2277.082259,2,5552295
89025334,2026-07-30T20:24:45.8311495,1138.502428,1127.545085,2277.004855,2,4595577
89039460,2026-07-30T22:32:01.6902282,1138.409942,1127.744908,2276.819884,2,5604930
88891217,2026-07-30T00:29:32.8504971,1138.382340,1083.530454,2276.764680,2,4658782
89033953,2026-07-30T21:43:31.8948254,1138.370131,1120.686986,2276.740262,2,3698672
88889758,2026-07-30T00:17:31.6525331,1138.288508,1126.556608,2276.577017,2,4294357
88887927,2026-07-30T00:01:25.9785740,1138.240644,1122.692265,2276.481289,2,7603092
89044601,2026-07-30T23:16:31.5321285,1138.221102,1116.294271,2276.442203,2,4372506
89046579,2026-07-30T23:32:34.9208692,1138.162006,1127.756057,2276.324011,2,5490935
88929451,2026-07-30T06:06:15.6449289,1138.157475,1077.853248,2276.314950,2,6148799
88967291,2026-07-30T11:38:08.1276115,1138.130311,1104.532260,2276.260623,2,4347168
88943175,2026-07-30T08:06:08.4164546,1138.033264,1094.030865,2276.066527,2,4744834
88963651,2026-07-30T11:06:08.2252972,1138.001956,1115.770485,2276.003913,2,4328747
89047044,2026-07-30T23:36:32.8960675,1137.929461,1115.941128,2275.858921,2,4556886
88993529,2026-07-30T15:33:23.5277062,1137.921559,1113.073870,2275.843119,2,5568893
88889950,2026-07-30T00:17:32.1516559,1137.900858,1121.498695,2275.801715,2,4989582
88962588,2026-07-30T10:58:07.9324523,1137.877315,1135.034474,2275.754631,2,354616
88896171,2026-07-30T01:13:30.7512187,1137.862581,1126.656139,2275.725161,2,5103019
88993650,2026-07-30T15:33:23.8716929,1137.841556,1115.311133,2275.683112,2,3700688
89037199,2026-07-30T22:12:01.7351702,1137.830864,1115.531656,2275.661728,2,7237372
88888916,2026-07-30T00:09:27.4530574,1137.814719,1110.236178,2275.629438,2,3558847
89019726,2026-07-30T19:31:57.7091249,1137.788012,1104.676906,2275.576023,2,5159254
89033492,2026-07-30T21:39:31.6745916,1137.764831,1101.102646,2275.529661,2,3666434
89039003,2026-07-30T22:28:01.2909590,1137.748405,1115.283879,2275.496811,2,7291797
88967716,2026-07-30T11:42:06.8309701,1137.735500,1100.306438,2275.470999,2,3910413
88948096,2026-07-30T08:50:15.5883466,1137.664486,1079.703890,2275.328972,2,4448498
88973631,2026-07-30T12:34:06.4991302,1137.652389,1107.886130,2275.304779,2,3691274
88895848,2026-07-30T01:09:34.0419688,1137.569796,1132.752817,2275.139591,2,3360584
88896149,2026-07-30T01:13:30.6810840,1137.564617,1129.997402,2275.129234,2,2382482
88899460,2026-07-30T01:41:49.2349637,1137.312472,1102.086971,2274.624945,2,5828615
88967112,2026-07-30T11:38:07.9168581,1137.306731,1124.908382,2274.613462,2,4091344
88941389,2026-07-30T07:50:10.9552513,1137.206062,1095.416091,2274.412124,2,4560960
88933926,2026-07-30T06:46:12.6147914,1137.176270,1088.798996,2274.352541,2,5029747
88912921,2026-07-30T03:41:52.9570495,1137.156956,1093.515677,2274.313913,2,3889292
88888930,2026-07-30T00:09:27.4691649,1136.941241,1116.992468,2273.882481,2,5594630
88937651,2026-07-30T07:18:07.4717720,1136.916429,1080.455659,2273.832858,2,4750170
89047612,2026-07-30T23:40:33.7189163,1136.880775,1121.854555,2273.761549,2,10385670
89042205,2026-07-30T22:56:34.7348392,1136.849776,1132.586869,2273.699552,2,3166143
89025145,2026-07-30T20:24:45.4825168,1136.757925,1125.213337,2273.515851,2,5676111
88909784,2026-07-30T03:13:48.1971554,1136.735271,1096.793871,2273.470542,2,6996767
88893526,2026-07-30T00:49:32.7683207,1136.720757,1125.400623,2273.441513,2,4533283
88937241,2026-07-30T07:14:09.9306224,1136.663545,1083.747689,2273.327090,2,6348085
88976295,2026-07-30T12:58:08.4547343,1136.539927,1126.903486,2273.079854,2,3715544
88969012,2026-07-30T11:54:07.0892051,1136.505670,1105.274789,2273.011341,2,6468474
88997739,2026-07-30T16:09:23.9436678,1136.479708,1108.852421,2272.959415,2,6270072
89039463,2026-07-30T22:32:01.6922487,1136.475389,1125.091676,2272.950779,2,3928438
88983737,2026-07-30T14:02:08.3300025,1136.433886,1129.993199,2272.867772,2,5531141
89028522,2026-07-30T20:52:43.6157620,1136.401117,1111.628143,2272.802233,2,4724816
88895302,2026-07-30T01:05:31.7179096,1136.368951,1129.248881,2272.737902,2,5656443
89033502,2026-07-30T21:39:31.6883174,1136.355204,1128.905252,2272.710407,2,5528914
88958496,2026-07-30T10:22:07.7566396,1136.319660,1132.599251,2272.639319,2,5049745
88908626,2026-07-30T03:01:50.4237366,1136.225436,1129.446269,2272.450872,2,3339678
88907952,2026-07-30T02:57:48.3708775,1136.172424,1086.212245,2272.344847,2,5156310
89027235,2026-07-30T20:40:44.1290009,1136.144145,1118.713521,2272.288291,2,6992140
89039919,2026-07-30T22:36:02.1201659,1136.068074,1120.310132,2272.136147,2,4158175
89039929,2026-07-30T22:36:02.1303397,1136.068074,1124.425818,2272.136147,2,6588598
88976731,2026-07-30T13:02:07.9334122,1135.990637,1118.967444,2271.981274,2,4242192
88905349,2026-07-30T02:33:47.5294484,1135.985678,1129.623539,2271.971356,2,2902336
89031670,2026-07-30T21:23:28.9090949,1135.971741,1102.899294,2271.943481,2,4708081
89027259,2026-07-30T20:40:44.2041642,1135.878298,1126.420551,2271.756596,2,4838177
88895805,2026-07-30T01:09:33.9760078,1135.824549,1123.917604,2271.649097,2,2926729
88947702,2026-07-30T08:46:13.8337410,1135.804570,1111.357329,2271.609141,2,3812827
89042663,2026-07-30T23:00:33.4796775,1135.694032,1125.454843,2271.388065,2,4931122
88888440,2026-07-30T00:05:26.3600396,1135.654067,1120.972201,2271.308135,2,5003148
88992604,2026-07-30T15:25:22.9960750,1135.542475,1112.184451,2271.084949,2,5726621
88894904,2026-07-30T01:01:29.3269036,1135.499000,1131.986153,2270.997999,2,5355996
88895773,2026-07-30T01:09:33.7108013,1135.436306,1130.077183,2270.872611,2,5819077
89041205,2026-07-30T22:48:33.2131240,1135.322663,1123.056846,2270.645326,2,4233355
88956537,2026-07-30T10:06:07.4451992,1135.202740,1111.496729,2270.405479,2,4397370
88973221,2026-07-30T12:30:16.2199029,1135.198403,1107.603244,2270.396807,2,3855751
89017798,2026-07-30T19:15:58.2992554,1135.193089,1134.306298,2270.386177,2,5019485
89048161,2026-07-30T23:44:32.5154903,1135.139770,1129.034446,2270.279540,2,5845867
88977304,2026-07-30T13:06:08.3677827,1135.115119,1116.615239,2270.230237,2,5539106
88971393,2026-07-30T12:14:07.3153740,1135.075429,1101.964586,2270.150857,2,3536772
88896329,2026-07-30T01:13:31.0746556,1135.060466,1125.671097,2270.120931,2,5351617
88897688,2026-07-30T01:25:32.8355986,1135.049679,1120.024878,2270.099357,2,5701546
89029742,2026-07-30T21:04:43.3814469,1135.046588,1088.692455,2270.093175,2,5762378
89034854,2026-07-30T21:51:31.5785028,1134.991566,1081.482010,2269.983132,2,4004331
89023552,2026-07-30T20:08:43.8022329,1134.976452,1117.073000,2269.952905,2,5401717
89029379,2026-07-30T21:00:42.8910568,1134.940254,1131.654892,2269.880507,2,7120182
88895786,2026-07-30T01:09:33.7287388,1134.878435,1128.775724,2269.756869,2,4709579
88953667,2026-07-30T09:38:09.3157520,1134.850324,1095.366557,2269.700648,2,6536026
89025322,2026-07-30T20:24:45.8174982,1134.818946,1127.040949,2269.637892,2,4711890
88897192,2026-07-30T01:21:33.3546170,1134.815463,1128.204993,2269.630926,2,6093257
89028997,2026-07-30T20:56:46.1700888,1134.803876,1115.507965,2269.607753,2,5341841
88892704,2026-07-30T00:41:34.2301390,1134.767162,1116.629581,2269.534325,2,5812845
89044606,2026-07-30T23:16:31.5383942,1134.731276,1121.975602,2269.462553,2,6683138
89032138,2026-07-30T21:27:41.2972380,1134.719159,1126.567713,2269.438319,2,5233894
89022460,2026-07-30T20:00:45.7802264,1134.704520,1093.869292,2269.409040,2,4243235
88904752,2026-07-30T02:29:49.8889993,1134.625409,1097.518940,2269.250818,2,3852626
89042667,2026-07-30T23:00:33.4818911,1134.578649,1121.356209,2269.157298,2,5447236
88907090,2026-07-30T02:49:50.9386860,1134.577682,1096.027278,2269.155363,2,5668782
89027578,2026-07-30T20:44:43.9713569,1134.533996,1111.608748,2269.067991,2,6058845
89026187,2026-07-30T20:32:45.8033968,1134.525952,1127.362091,2269.051903,2,5094540
88933962,2026-07-30T06:46:12.6801770,1134.377925,1075.925090,2268.755850,2,3245218
88891749,2026-07-30T00:33:32.3674700,1134.304793,1116.405495,2268.609586,2,3047496
89044597,2026-07-30T23:16:31.5266250,1134.301355,1103.190273,2268.602711,2,5222855
88897186,2026-07-30T01:21:33.3473921,1134.285538,1105.589541,2268.571077,2,3447510
89024017,2026-07-30T20:12:44.3165840,1134.259644,1120.552969,2268.519289,2,3282313
89025747,2026-07-30T20:28:46.2205997,1134.255166,1110.690911,2268.510332,2,4901983
89018946,2026-07-30T19:23:59.2643364,1134.189626,1112.216962,2268.379252,2,5543083
88932738,2026-07-30T06:34:12.4463686,1134.185456,1070.847633,2268.370912,2,7106856
88891641,2026-07-30T00:33:32.2052475,1134.145706,1124.815563,2268.291412,2,3778665
88896341,2026-07-30T01:13:31.1238487,1134.066145,1123.328992,2268.132290,2,7241919
89011367,2026-07-30T18:16:00.0056858,1134.060310,1095.201330,2268.120621,2,7123993
89043595,2026-07-30T23:08:33.5110119,1133.972255,1091.563091,2267.944511,2,7510380
89021314,2026-07-30T19:49:18.2160126,1133.954181,1111.792201,2267.908362,2,4310459
88888429,2026-07-30T00:05:26.3497159,1133.949601,1103.515955,2267.899202,2,5866678
88973555,2026-07-30T12:34:06.3733517,1133.840103,1103.937753,2267.680206,2,3709448
88894391,2026-07-30T00:57:29.7502729,1133.838341,1128.879944,2267.676681,2,3349854
89041298,2026-07-30T22:48:33.4025797,1133.818005,1126.955957,2267.636011,2,5057555
88895366,2026-07-30T01:05:31.8763229,1133.759467,1120.207388,2267.518935,2,9299339
88971426,2026-07-30T12:14:07.3344646,1133.717409,1094.799140,2267.434817,2,6495981
88971736,2026-07-30T12:18:07.2774488,1133.717409,1091.504830,2267.434817,2,7472298
89024878,2026-07-30T20:20:44.5770948,1133.654745,1122.123725,2267.309489,2,3134766
89038117,2026-07-30T22:20:01.5774279,1133.631761,1126.978953,2267.263523,2,4115348
89035783,2026-07-30T22:00:01.4084622,1133.628039,1131.537078,2267.256078,2,4926758
88899047,2026-07-30T01:37:49.8759161,1133.617064,1109.117032,2267.234128,2,10723829
89049673,2026-07-30T23:56:35.5778985,1133.581920,1107.436112,2267.163839,2,6428684
88887934,2026-07-30T00:01:26.0181663,1133.536664,1115.736567,2267.073328,2,6522411
88978660,2026-07-30T13:18:08.4307989,1133.516477,1119.736083,2267.032955,2,4245536
88931281,2026-07-30T06:22:13.0009514,1133.479622,1077.184379,2266.959245,2,3283875
89029372,2026-07-30T21:00:42.8835455,1133.477163,1118.045590,2266.954327,2,3495915
88998530,2026-07-30T16:17:22.9046847,1133.452034,1132.570170,2266.904069,2,4568316
88931244,2026-07-30T06:22:12.9253932,1133.435326,1066.178905,2266.870652,2,5686451
88891666,2026-07-30T00:33:32.2380144,1133.425546,1118.553088,2266.851092,2,5194193
88921741,2026-07-30T04:58:12.4324898,1133.352182,1090.296689,2266.704363,2,5841031
88962519,2026-07-30T10:58:07.7595621,1133.338696,1108.336799,2266.677391,2,5345020
88893514,2026-07-30T00:49:32.7079199,1133.312964,1113.541855,2266.625929,2,5198165
88899952,2026-07-30T01:45:48.8499069,1133.304121,1087.153422,2266.608242,2,3080480
88966221,2026-07-30T11:30:10.1271283,1133.149244,1105.531442,2266.298487,2,8155534
89005697,2026-07-30T17:21:27.1318856,1133.142806,1112.675093,2266.285612,2,4404006
88961837,2026-07-30T10:50:10.5135421,1133.132855,1111.829003,2266.265710,2,3859227
88902253,2026-07-30T02:05:48.5472201,1133.128711,1072.763263,2266.257421,2,5762862
89022255,2026-07-30T19:56:46.8046781,1133.095164,1110.790230,2266.190329,2,3166722
89027215,2026-07-30T20:40:44.1063799,1133.074515,1116.716882,2266.149030,2,6234295
88892151,2026-07-30T00:37:30.8293107,1132.986284,1076.744599,2265.972568,2,4704985
88890301,2026-07-30T00:21:34.1300423,1132.970061,1120.986630,2265.940121,2,6000130
88944595,2026-07-30T08:18:07.8869620,1132.958662,1091.657352,2265.917324,2,4688570
89034414,2026-07-30T21:47:31.7886819,1132.858252,1120.173823,2265.716504,2,4462150
88894454,2026-07-30T00:57:29.8280051,1132.805611,1126.234720,2265.611223,2,5334827
88924893,2026-07-30T05:26:14.8427914,1132.770020,1067.869921,2265.540040,2,6995406
89033957,2026-07-30T21:43:31.9040926,1132.762778,1128.287787,2265.525556,2,5924478
88924973,2026-07-30T05:26:14.9264966,1132.735313,1066.719126,2265.470626,2,4798673
89036238,2026-07-30T22:04:01.8327193,1132.656134,1107.166255,2265.312269,2,4996852
89014244,2026-07-30T18:43:57.6799376,1132.375345,1116.614671,2264.750689,2,5074510
89025799,2026-07-30T20:28:46.3266981,1132.334209,1129.941650,2264.668417,2,1024659
88920316,2026-07-30T04:46:16.0344724,1132.269692,1093.001972,2264.539385,2,3210684
89018256,2026-07-30T19:20:02.8924224,1132.255143,1102.980393,2264.510286,2,6666743
89043119,2026-07-30T23:04:35.5362116,1132.247050,1095.039199,2264.494100,2,5014499
89036105,2026-07-30T22:04:01.5567940,1132.175762,1129.812002,2264.351523,2,5526750
88889780,2026-07-30T00:17:32.1073002,1132.132321,1125.593345,2264.264641,2,3886868
88895376,2026-07-30T01:05:31.9333649,1132.094927,1128.160077,2264.189855,2,4178817
89049163,2026-07-30T23:52:36.6152572,1131.993470,1108.321282,2263.986940,2,5972124
88965807,2026-07-30T11:26:08.2355711,1131.971395,1114.399684,2263.942791,2,4546147
88936298,2026-07-30T07:06:13.7096097,1131.968085,1104.746145,2263.936170,2,5642773
88904539,2026-07-30T02:25:48.6445930,1131.954343,1123.836081,2263.908685,2,4565820
89047600,2026-07-30T23:40:33.7066340,1131.900901,1100.271766,2263.801802,2,4103560
89038555,2026-07-30T22:24:02.1803938,1131.845337,1111.935254,2263.690673,2,4805717
88887925,2026-07-30T00:01:26.0078705,1131.840992,1117.496987,2263.681984,2,4971590
89031683,2026-07-30T21:23:28.9240098,1131.804579,1120.053763,2263.609157,2,5466117
88905155,2026-07-30T02:33:47.1645659,1131.713034,1123.844249,2263.426068,2,5942411
88895379,2026-07-30T01:05:31.9357348,1131.699658,1124.395483,2263.399315,2,3111371
89033043,2026-07-30T21:35:32.3238490,1131.696384,1120.131550,2263.392768,2,6604427
88939864,2026-07-30T07:38:08.5915225,1131.617373,1097.469879,2263.234747,2,5138396
89047601,2026-07-30T23:40:33.7066075,1131.569198,1106.055008,2263.138395,2,4065323
88892160,2026-07-30T00:37:30.8389707,1131.563963,1119.024361,2263.127925,2,5656967
89043602,2026-07-30T23:08:33.5175749,1131.559027,1102.017104,2263.118055,2,4579652
89028458,2026-07-30T20:52:43.5195232,1131.469547,1107.768324,2262.939095,2,4950297
89037635,2026-07-30T22:16:01.5035040,1131.438759,1085.546070,2262.877518,2,4944845
88926477,2026-07-30T05:42:14.5422860,1131.349044,1121.379083,2262.698087,2,5656397
89048672,2026-07-30T23:48:36.2306252,1131.301347,1125.740556,2262.602693,2,4574041
88907498,2026-07-30T02:53:58.6540545,1131.214071,1082.659842,2262.428141,2,4559308
89045091,2026-07-30T23:20:33.6793696,1131.133988,1110.813255,2262.267976,2,3386975
89028911,2026-07-30T20:56:46.0116771,1131.097770,1125.859890,2262.195540,2,3965278
88944841,2026-07-30T08:22:08.1159393,1131.039405,1065.791443,2262.078809,2,3931446
89049186,2026-07-30T23:52:36.6789490,1131.013758,1102.828609,2262.027516,2,6027698
88932686,2026-07-30T06:34:12.3851110,1130.985362,1129.209916,2261.970724,2,7606208
89035296,2026-07-30T21:55:31.3734810,1130.980587,1117.217132,2261.961173,2,5168228
89042204,2026-07-30T22:56:34.7337007,1130.974527,1119.196125,2261.949053,2,6694466
88945194,2026-07-30T08:26:08.8430265,1130.899424,1089.990037,2261.798848,2,5478460
88939953,2026-07-30T07:38:08.8946095,1130.856654,1128.362016,2261.713308,2,4731488
88888938,2026-07-30T00:09:27.4780082,1130.856429,1103.657656,2261.712857,2,5694622
88891727,2026-07-30T00:33:32.3303919,1130.737036,1130.236248,2261.474073,2,3429271
89029374,2026-07-30T21:00:42.8850619,1130.732433,1108.099192,2261.464865,2,3568486
89041291,2026-07-30T22:48:33.3845714,1130.715065,1114.513017,2261.430131,2,1703891
89035751,2026-07-30T22:00:01.3747505,1130.713025,1112.002569,2261.426051,2,3630065
89046582,2026-07-30T23:32:34.9227294,1130.704185,1109.907721,2261.408370,2,5860053
89049167,2026-07-30T23:52:36.6175956,1130.638791,1107.549777,2261.277583,2,3945557
88928561,2026-07-30T05:58:14.6114762,1130.621765,1111.316914,2261.243530,2,5278123
89018329,2026-07-30T19:20:03.0490232,1130.597979,1087.652708,2261.195957,2,1591719
89048673,2026-07-30T23:48:36.2306531,1130.555262,1128.703593,2261.110524,2,4275440
89047047,2026-07-30T23:36:32.8933815,1130.508108,1111.525254,2261.016216,2,2372081
89028901,2026-07-30T20:56:46.0032316,1130.499531,1083.826331,2260.999061,2,4613812
88964550,2026-07-30T11:14:07.9471966,1130.450132,1119.823364,2260.900263,2,5481082
89041754,2026-07-30T22:52:32.5478996,1130.432561,1114.958876,2260.865122,2,4975815
88940300,2026-07-30T07:42:09.5747434,1130.366701,1078.492446,2260.733401,2,5770446
88957510,2026-07-30T10:14:08.3629842,1130.340301,1120.798150,2260.680602,2,2518560
88940749,2026-07-30T07:46:07.9733178,1130.329430,1075.483569,2260.658861,2,8395186
89041289,2026-07-30T22:48:33.3848770,1130.299815,1088.309924,2260.599630,2,6353497
88935012,2026-07-30T06:54:12.8539467,1130.065069,1077.260305,2260.130138,2,6733028
88893509,2026-07-30T00:49:32.6893443,1130.046674,1083.123929,2260.093348,2,2718390
88974122,2026-07-30T12:38:06.4121447,1130.020753,1094.428392,2260.041506,2,4209358
89023650,2026-07-30T20:08:44.0925710,1130.003090,1106.911061,2260.006180,2,1600520
89038558,2026-07-30T22:24:02.1836145,1129.986206,1126.646300,2259.972411,2,3203484
88960430,2026-07-30T10:38:08.6929968,1129.977448,1120.325972,2259.954896,2,2483955
89028859,2026-07-30T20:56:45.8956559,1129.857720,1115.171538,2259.715440,2,9130406
88952660,2026-07-30T09:30:11.7094917,1129.671549,1095.555074,2259.343098,2,6884909
88893029,2026-07-30T00:45:30.1469861,1129.571951,1069.357261,2259.143902,2,4704327
88889492,2026-07-30T00:13:28.8088943,1129.499236,1084.385982,2258.998472,2,3726441
88929044,2026-07-30T06:02:14.5345679,1129.475024,1105.682006,2258.950048,2,4626968
88891245,2026-07-30T00:29:32.9677759,1129.431225,1106.639946,2258.862451,2,4627191
89025287,2026-07-30T20:24:45.7773296,1129.422742,1108.379950,2258.845484,2,4024999
88956389,2026-07-30T10:02:08.7377826,1129.381336,1123.248396,2258.762672,2,6721305
89029376,2026-07-30T21:00:42.8866429,1129.377346,1115.067095,2258.754693,2,3349549
88903911,2026-07-30T02:21:50.3107104,1129.287253,1125.377436,2258.574506,2,5716504
88892729,2026-07-30T00:41:34.2560959,1129.268923,1125.662206,2258.537846,2,3622953
89049170,2026-07-30T23:52:36.6224900,1129.112163,1112.640318,2258.224325,2,3940229
89031199,2026-07-30T21:16:43.2057849,1129.089657,1108.681486,2258.179314,2,8103985
88891728,2026-07-30T00:33:32.3332075,1129.004768,1121.570270,2258.009536,2,7397633
89033975,2026-07-30T21:43:31.9189338,1128.970574,1107.306413,2257.941148,2,4389961
89033062,2026-07-30T21:35:32.3854072,1128.891926,1110.492874,2257.783851,2,6747200
88905598,2026-07-30T02:37:47.9765505,1128.867103,1099.452144,2257.734207,2,4640810
89038089,2026-07-30T22:20:01.5104148,1128.860555,1107.712940,2257.721111,2,5304813
88924418,2026-07-30T05:22:12.7777400,1128.796351,1092.383399,2257.592701,2,5432675
89049697,2026-07-30T23:56:35.6068017,1128.792402,1103.080847,2257.584805,2,4233377
88888431,2026-07-30T00:05:26.3499892,1128.746747,1102.209941,2257.493495,2,6150089
88949584,2026-07-30T09:02:13.9512454,1128.600926,1076.777617,2257.201851,2,5840875
88945737,2026-07-30T08:30:11.3313585,1128.555967,1079.706222,2257.111933,2,6065290
88925653,2026-07-30T05:34:15.0841092,1128.532411,1119.806410,2257.064822,2,5431483
88924684,2026-07-30T05:26:14.2599236,1128.485254,1060.853417,2256.970508,2,1812634
89033538,2026-07-30T21:39:31.7357952,1128.476996,1095.356304,2256.953991,2,3162565
88895151,2026-07-30T01:05:31.0268962,1128.453264,1126.162500,2256.906529,2,3194683
89044141,2026-07-30T23:12:31.9244168,1128.399639,1101.317797,2256.799279,2,3656068
88892598,2026-07-30T00:41:34.0514457,1128.292197,1095.642483,2256.584395,2,7148680
89024558,2026-07-30T20:16:43.4842122,1128.266818,1106.297147,2256.533636,2,5687827
88908765,2026-07-30T03:05:48.5481199,1128.240287,1075.669482,2256.480573,2,5364792
89040836,2026-07-30T22:44:01.8039362,1128.224398,1087.459937,2256.448795,2,3798082
89034417,2026-07-30T21:47:31.7915708,1128.193159,1123.941711,2256.386319,2,6403056
88901703,2026-07-30T02:01:48.6283674,1128.156575,1123.638976,2256.313151,2,6870109
88958868,2026-07-30T10:26:07.9412573,1128.150563,1082.578665,2256.301126,2,4045447
89042665,2026-07-30T23:00:33.4815232,1128.133064,1102.094051,2256.266127,2,3404693
89048682,2026-07-30T23:48:36.2763471,1128.132630,1105.452509,2256.265259,2,3923809
88961840,2026-07-30T10:50:10.5173567,1128.034850,1112.711513,2256.069700,2,1870018
89022683,2026-07-30T20:00:46.1061050,1128.012752,1096.362015,2256.025503,2,3869855
88903347,2026-07-30T02:17:47.7399125,1127.981259,1123.862138,2255.962518,2,4220814
89002646,2026-07-30T16:53:27.2011540,1127.944227,1114.664995,2255.888455,2,5442237
89043138,2026-07-30T23:04:35.5787665,1127.938230,1123.021279,2255.876460,2,6258795
89030753,2026-07-30T21:12:42.7184072,1127.908743,1065.637262,2255.817486,2,3631667
88894359,2026-07-30T00:57:29.7142569,1127.884126,1079.994072,2255.768252,2,5912836
